TRADEDATE,AFKS,AFLT,ALRS,CHMF,GAZP,GMKN,HYDR,IRAO,MAGN,MGNT,MOEX,MTSS,NLMK,NVTK,PHOR,PIKK,PLZL,POLY,ROSN,RTKM,RUAL,SBER,SBERP,SNGS,SNGSP,TATN,TATNP,TRNFP,VTBR,YNDX
2019-04-04,9.097,98.36,93.9,1052.0,158.89,14288.0,0.5051,3.6275,45.25,3666.0,91.27,262.2,174.0,1060.0,2387.0,366.6,5100.0,710.0,422.45,72.98,28.4,221.8,194.9,25.475,40.835,733.1,547.1,172400.0,0.0365,2280.8
2019-04-05,9.06,99.54,94.7,1043.2,158.6,14332.0,0.5031,3.621,44.84,3610.0,91.02,264.3,173.98,1065.8,2405.0,360.1,5096.0,710.0,421.5,73.24,28.04,227.5,198.59,25.365,40.515,731.2,555.0,169150.0,0.03632,2298.0
2019-04-08,9.17,98.58,94.69,1043.0,160.5,14348.0,0.5027,3.7005,45.085,3652.0,91.0,260.85,174.52,1076.0,2379.0,359.9,5141.0,715.0,420.9,73.5,28.07,232.3,201.61,25.5,40.6,754.2,574.5,167900.0,0.0363,2301.6
2019-04-09,9.146,97.24,94.15,1044.0,162.7,14400.0,0.5055,3.721,45.065,3610.0,91.04,261.5,172.48,1084.0,2372.0,358.6,5092.0,709.2,415.9,74.0,28.23,238.0,205.7,25.54,40.53,760.9,575.8,171050.0,0.03628,2346.0
2019-04-10,9.185,97.32,94.4,1034.4,162.88,14440.0,0.513,3.77,44.42,3560.5,93.11,259.4,172.66,1084.0,2374.0,357.0,4990.0,709.0,425.5,74.34,28.16,243.68,206.4,25.3,40.455,758.8,583.3,168000.0,0.036885,2350.8
2019-04-11,9.12,98.4,94.1,1023.6,158.04,14230.0,0.512,3.75,44.09,3548.0,91.5,260.5,168.4,1082.0,2362.0,356.1,4930.0,685.0,431.0,73.8,27.975,238.86,203.0,25.2,40.45,751.0,585.0,167300.0,0.036695,2434.0
2019-04-12,9.135,98.22,94.6,1039.2,159.12,14418.0,0.52,3.755,44.46,3550.5,91.4,259.05,172.34,1097.0,2357.0,355.2,4950.0,687.9,432.5,73.78,28.0,239.5,204.81,25.31,40.42,750.5,588.0,168500.0,0.036255,2435.2
2019-04-15,9.03,98.72,94.3,1038.0,158.33,14392.0,0.532,3.74,44.0,3500.0,91.46,260.2,168.5,1082.2,2351.0,355.8,4835.0,678.0,428.9,73.25,27.85,237.8,204.95,24.89,40.12,741.9,588.6,164700.0,0.03597,2453.0
2019-04-16,9.079,99.12,95.4,1046.6,162.24,14558.0,0.5314,3.77,43.97,3496.0,91.05,257.45,172.7,1103.4,2387.0,356.7,4922.0,688.7,435.15,73.59,28.045,233.24,202.7,25.05,39.9,746.9,582.8,168650.0,0.03608,2499.8
2019-04-17,9.138,98.62,96.0,1037.0,164.0,14600.0,0.533,3.793,44.2,3581.0,91.2,258.05,171.4,1107.0,2389.0,358.0,4950.0,675.8,436.5,73.7,28.985,234.3,203.1,25.14,39.88,751.6,579.0,168900.0,0.0359,2451.0
2019-04-18,9.107,98.0,95.8,1035.4,161.79,14510.0,0.529,3.8185,44.22,3595.0,91.25,259.0,173.26,1110.2,2377.0,360.8,4982.0,683.0,435.65,73.9,28.7,232.79,200.6,25.08,39.73,749.2,574.0,170050.0,0.03601,2383.2
2019-04-19,9.089,97.6,95.79,1047.6,162.57,14510.0,0.5276,3.81,44.22,3597.0,91.6,259.85,174.3,1116.4,2385.0,364.2,5000.0,680.2,432.0,73.94,28.93,232.6,202.15,25.075,39.9,748.9,578.2,169700.0,0.03581,2415.2
2019-04-22,9.073,97.6,95.96,1054.0,163.5,14528.0,0.5465,3.8375,44.2,3578.5,92.19,261.25,174.58,1145.0,2380.0,368.2,5049.0,688.8,439.6,73.56,28.925,235.41,204.75,25.05,39.965,752.0,586.5,169500.0,0.035785,2400.0
2019-04-23,9.06,96.8,96.3,1040.4,162.42,14430.0,0.542,3.95,44.085,3675.0,91.5,260.0,171.5,1146.0,2389.0,371.0,4905.0,663.4,441.0,74.02,29.04,235.67,205.88,24.72,39.4,750.2,581.8,169750.0,0.03533,2412.8
2019-04-24,9.079,96.32,95.58,1053.0,160.57,14316.0,0.546,3.9115,44.04,3639.5,91.32,258.8,170.38,1148.0,2381.0,365.5,4965.0,665.0,441.3,73.97,28.92,236.0,205.49,24.605,39.25,743.5,574.1,169900.0,0.03577,2410.6
2019-04-25,9.043,96.34,95.2,1045.0,159.31,14470.0,0.537,3.965,44.04,3649.5,90.7,255.35,170.32,1187.0,2383.0,367.0,4957.0,665.7,436.0,73.9,28.435,227.8,200.47,24.81,39.885,738.2,580.9,168850.0,0.035375,2407.6
2019-04-26,8.903,97.12,94.0,1059.4,161.0,14720.0,0.5355,3.9775,44.5,3590.0,90.99,257.0,174.4,1218.4,2371.0,365.9,5060.0,673.9,434.45,74.02,28.01,223.18,197.22,24.825,39.735,767.3,620.0,166350.0,0.03541,2389.0
2019-04-29,8.901,96.98,94.49,1058.0,163.93,14490.0,0.5374,3.97,44.16,3630.5,91.68,255.3,170.96,1205.2,2363.0,367.1,5052.5,666.0,433.7,74.36,27.795,228.8,201.29,24.71,39.26,754.9,623.0,166650.0,0.03543,2406.0
2019-04-30,8.821,96.32,94.23,1045.2,163.95,14342.0,0.54,3.92,44.2,3720.0,91.05,254.9,171.1,1205.2,2363.0,365.5,5037.5,678.4,428.8,74.0,27.68,225.17,198.39,24.565,39.165,757.5,634.6,168000.0,0.0355,2391.0
2019-05-02,8.831,96.86,95.34,1053.6,165.71,14280.0,0.5409,3.927,44.865,3746.0,90.8,261.75,175.08,1207.2,2370.0,370.0,5040.0,672.0,423.25,74.51,27.215,229.1,200.15,24.555,39.14,754.1,634.9,167450.0,0.03554,2413.0
2019-05-03,8.85,96.7,95.6,1055.0,166.31,14238.0,0.5425,3.8985,45.25,3795.0,91.83,262.9,169.5,1199.8,2369.0,374.2,5050.0,684.0,423.55,75.8,27.05,232.52,203.07,24.985,39.645,765.5,645.4,169900.0,0.03578,2414.0
2019-05-06,8.841,94.94,95.2,1032.6,165.45,14400.0,0.5352,3.896,45.695,3758.5,93.17,261.35,170.36,1199.8,2370.0,373.8,5055.0,685.0,425.0,75.75,26.625,232.8,203.0,24.91,39.25,765.3,641.3,167300.0,0.03576,2407.0
2019-05-07,8.744,94.5,95.62,1034.0,164.21,14152.0,0.5376,3.9,45.925,3781.0,93.8,258.6,171.0,1205.8,2339.0,373.0,5033.0,688.0,422.0,76.65,26.56,231.49,202.97,24.915,39.46,750.5,634.0,168350.0,0.035575,2388.6
2019-05-08,8.664,94.24,96.5,1028.4,163.57,14108.0,0.5369,3.842,44.63,3815.0,92.47,260.25,168.64,1203.0,2325.0,377.0,5019.0,659.3,420.4,75.62,26.41,230.0,202.9,24.6,39.25,723.2,619.3,166600.0,0.03546,2379.0
2019-05-10,8.566,92.9,95.52,998.6,163.61,13922.0,0.5325,3.7895,43.165,3710.0,91.67,255.4,162.58,1200.0,2278.0,378.4,4990.0,657.3,413.75,74.4,26.035,227.0,199.01,24.2,39.15,705.1,603.1,160150.0,0.035195,2340.0
2019-05-13,8.46,91.28,94.48,988.0,163.0,13970.0,0.5275,3.8505,43.35,3730.0,86.34,255.55,159.5,1210.0,2324.0,380.4,5001.0,655.5,417.2,74.73,25.92,224.22,198.89,24.14,39.005,690.9,593.0,159900.0,0.034975,2286.6
2019-05-14,8.548,91.6,93.0,980.0,189.67,13954.0,0.5293,3.9505,43.21,3795.0,85.51,255.45,158.68,1190.0,2315.0,384.1,5018.0,674.7,420.95,77.73,25.075,227.88,201.0,24.15,38.88,706.4,600.0,158050.0,0.03493,2299.0
2019-05-15,8.682,90.08,92.78,976.0,195.61,13800.0,0.5251,4.105,43.12,3728.5,84.8,255.1,158.52,1186.0,2287.0,384.6,4950.0,674.8,413.7,78.2,24.485,228.69,201.3,24.14,38.56,693.3,593.8,155200.0,0.035095,2312.0
2019-05-16,8.779,91.68,92.47,972.2,202.7,13560.0,0.5323,4.0175,43.415,3700.0,84.7,254.5,158.58,1204.6,2301.0,386.2,4930.0,669.7,412.0,80.23,24.7,228.19,200.52,24.18,38.37,675.9,579.2,158050.0,0.03496,2392.0
2019-05-17,8.84,91.96,91.89,973.2,198.89,13590.0,0.533,3.89,42.925,3700.0,83.8,253.25,156.42,1198.6,2340.0,384.4,4844.5,675.0,413.0,81.99,24.635,226.94,199.23,24.105,39.5,679.4,573.0,156100.0,0.0351,2425.0
2019-05-20,8.829,91.08,90.78,978.6,200.8,13358.0,0.5401,3.8645,44.14,3659.0,84.15,253.15,157.78,1220.2,2354.0,382.7,4773.0,675.0,408.2,81.36,24.08,226.0,199.0,24.15,40.515,681.1,568.7,152500.0,0.03499,2407.8
2019-05-21,8.786,90.76,89.65,995.8,207.8,13548.0,0.5435,4.02,44.25,3619.0,84.2,252.65,161.2,1245.0,2332.0,380.4,4833.0,679.4,415.95,80.0,23.865,232.71,202.65,24.26,40.0,706.7,574.0,152200.0,0.0349,2392.4
2019-05-22,8.962,91.0,88.93,1008.4,208.1,13782.0,0.545,4.0855,44.99,3616.0,84.57,253.8,162.5,1297.0,2345.0,384.0,4906.0,678.4,414.0,80.75,23.795,235.86,204.43,24.2,40.385,720.0,600.0,151800.0,0.035185,2424.8
2019-05-23,9.17,90.74,89.78,996.0,208.86,13520.0,0.541,4.0055,44.2,3552.0,83.9,258.65,160.6,1302.0,2363.0,381.5,4972.0,680.2,417.05,78.74,22.905,229.3,200.9,24.18,40.46,708.0,583.0,152300.0,0.03875,2365.0
2019-05-24,9.2,91.0,90.13,998.2,204.5,13602.0,0.5466,4.075,43.9,3565.0,83.59,256.7,164.0,1291.4,2372.0,386.2,4985.0,682.1,423.0,79.84,24.1,234.45,205.59,24.365,40.56,696.8,579.0,160400.0,0.0372,2383.4
2019-05-27,9.241,91.2,90.19,1002.2,206.2,13710.0,0.541,4.075,44.215,3615.0,84.3,258.2,164.86,1317.2,2373.0,387.4,4985.5,682.9,425.4,81.33,24.2,236.0,207.01,24.37,40.535,695.3,576.0,157850.0,0.03761,2404.6
2019-05-28,9.216,90.68,89.37,1029.8,203.13,13640.0,0.542,4.0985,44.83,3630.0,83.5,255.05,171.5,1306.0,2383.0,387.6,4970.0,680.0,431.8,77.54,24.375,233.19,206.0,24.46,40.57,702.8,575.0,157100.0,0.036535,2280.2
2019-05-29,9.195,91.12,88.05,1039.0,207.14,13708.0,0.5398,4.0995,44.835,3670.0,84.3,256.9,170.78,1307.4,2425.0,389.6,5053.0,682.0,437.0,77.21,24.23,233.4,205.73,24.73,40.945,725.9,577.3,158800.0,0.0368,2350.2
2019-05-30,9.19,90.42,87.79,1048.2,213.1,13700.0,0.5376,3.9695,44.675,3673.5,84.75,258.25,172.88,1308.0,2455.0,389.9,5075.0,681.6,439.0,77.48,24.185,232.75,205.75,24.99,40.7,754.1,593.0,162100.0,0.0367,2379.6
2019-05-31,9.02,93.8,88.15,1036.4,215.1,13718.0,0.5399,4.014,44.655,3738.5,84.75,255.8,172.32,1323.0,2469.0,368.4,5170.5,700.5,433.0,76.99,23.7,233.24,205.51,24.94,40.465,748.5,584.4,161350.0,0.036705,2336.6
2019-06-03,9.145,96.8,88.62,1040.0,235.51,13770.0,0.54,3.9995,44.845,3850.0,84.82,258.8,173.0,1321.0,2478.0,366.2,5244.0,712.4,438.9,76.9,23.465,239.95,211.3,25.115,40.83,759.9,584.9,160000.0,0.03698,2319.0
2019-06-04,9.183,96.34,89.78,1043.8,230.16,13796.0,0.541,3.935,44.62,3860.0,85.98,259.65,172.24,1296.0,2452.0,370.8,5269.5,720.8,435.0,77.32,23.89,236.0,209.21,25.07,40.65,766.9,603.1,159400.0,0.03718,2341.0
2019-06-05,9.1,96.1,89.0,1033.4,230.01,13772.0,0.543,4.0595,44.65,3853.0,85.56,259.2,170.54,1279.0,2451.0,367.1,5323.0,723.3,426.2,76.86,23.705,239.0,211.0,25.205,40.605,755.7,591.5,158700.0,0.0387,2361.0
2019-06-06,9.258,96.02,89.15,1048.8,231.45,13850.0,0.5585,4.125,45.25,3839.5,86.58,262.95,173.66,1293.0,2448.0,371.0,5326.0,726.8,422.9,78.18,24.005,244.89,216.33,25.26,40.69,758.6,594.8,160700.0,0.03897,2389.0
2019-06-07,9.23,95.86,88.8,1050.0,230.5,13802.0,0.5719,4.1,45.6,3820.0,87.55,263.15,172.52,1295.2,2405.0,370.6,5460.0,729.2,419.55,78.2,24.01,248.28,219.6,25.2,40.59,753.6,595.2,161650.0,0.039,2418.6
2019-06-10,9.235,95.4,89.18,1060.0,232.1,13852.0,0.5927,4.089,45.435,3797.0,89.24,264.75,173.22,1298.4,2399.0,368.9,5485.0,720.3,422.0,78.05,24.15,249.0,220.1,25.08,40.845,759.4,600.4,160200.0,0.03945,2435.0
2019-06-11,9.3,95.6,88.91,1084.8,234.86,14304.0,0.5826,4.265,46.05,3781.0,89.55,269.95,178.02,1320.0,2423.0,368.9,5576.0,726.0,422.9,78.02,25.39,235.89,206.71,25.39,41.525,777.4,608.4,164200.0,0.04,2494.8
2019-06-13,9.35,98.18,86.5,1106.0,234.44,14676.0,0.5885,4.4585,46.6,3650.0,89.5,269.55,182.0,1308.0,2451.0,369.9,5580.0,728.7,422.0,77.78,25.21,240.49,208.45,25.08,41.15,770.0,621.4,160350.0,0.04065,2492.0
2019-06-14,9.281,97.66,85.1,1121.0,231.51,14602.0,0.603,4.4645,46.645,3650.0,89.3,270.1,183.2,1305.4,2439.0,369.6,5721.0,726.3,408.0,77.7,25.16,238.8,207.47,25.175,40.91,765.0,626.0,156650.0,0.04032,2465.0
2019-06-17,9.39,100.38,86.93,1059.6,229.81,14506.0,0.6114,4.73,45.81,3740.0,89.1,269.85,182.0,1307.0,2426.0,370.0,5600.0,719.2,408.1,78.72,25.25,237.8,206.6,25.15,41.25,759.7,623.0,155450.0,0.040485,2455.8
2019-06-18,9.68,99.3,88.31,1081.4,232.13,14750.0,0.6124,4.7925,47.0,3741.0,89.42,274.2,175.54,1309.8,2448.0,369.8,5646.0,729.0,411.7,80.37,25.5,241.8,207.9,25.28,41.385,775.0,621.7,159000.0,0.04044,2480.2
2019-06-19,9.7,99.26,90.08,1083.8,232.46,14868.0,0.61,4.9215,46.4,3759.5,90.0,276.0,173.16,1275.4,2448.0,370.3,5560.0,730.0,409.25,80.73,25.85,240.4,207.08,25.41,41.325,771.9,620.0,158450.0,0.04023,2470.2
2019-06-20,9.655,98.9,90.19,1099.2,232.52,14224.0,0.613,4.9575,45.08,3805.5,90.68,278.0,171.38,1309.8,2455.0,370.6,5638.5,747.5,419.75,82.01,26.505,244.1,208.95,25.94,40.995,789.4,633.1,162500.0,0.040415,2492.8
2019-06-21,9.42,100.04,90.11,1097.4,229.09,14180.0,0.59,4.925,44.68,3753.0,89.68,277.85,171.7,1320.0,2460.0,368.7,5805.5,752.7,419.1,80.28,26.0,238.02,206.61,25.825,41.215,776.8,629.4,162650.0,0.0402,2468.4
2019-06-24,9.585,100.24,89.6,1083.0,232.38,14272.0,0.6014,5.0515,45.365,3718.5,89.41,279.6,168.0,1293.2,2457.0,370.4,5931.0,769.5,416.45,80.3,25.79,239.09,207.14,26.0,41.25,769.8,635.1,161150.0,0.040725,2452.6
2019-06-25,9.525,101.3,88.93,1095.4,232.09,14060.0,0.5978,4.8235,45.74,3690.0,89.35,280.4,170.96,1294.0,2485.0,372.8,5931.0,789.7,412.15,80.28,25.48,236.7,205.0,25.92,41.41,763.5,630.8,159550.0,0.040575,2424.6
2019-06-26,9.55,101.52,89.0,1094.0,233.1,14148.0,0.5998,4.54,45.575,3865.0,90.3,287.05,167.0,1306.0,2499.0,373.6,5896.0,794.5,415.9,80.44,25.925,240.59,207.0,26.285,41.535,770.0,634.8,164950.0,0.04026,2391.6
2019-06-27,9.74,102.32,87.34,1087.6,232.6,14168.0,0.6034,4.587,45.18,3791.0,89.77,284.95,170.5,1330.4,2540.0,373.6,5836.0,797.5,415.1,80.29,26.055,240.5,206.73,26.32,42.4,773.3,638.3,166550.0,0.04013,2410.0
2019-06-28,9.873,101.76,86.04,1067.6,232.83,14308.0,0.6004,4.529,44.985,3735.0,90.15,284.9,159.7,1337.4,2484.0,374.9,5828.0,802.8,414.5,81.15,26.1,238.55,205.6,26.34,42.61,774.9,636.2,165450.0,0.03988,2405.4
2019-07-01,10.175,101.46,85.5,1070.8,245.5,14236.0,0.6029,4.704,45.105,3729.5,90.9,286.45,159.0,1305.2,2476.0,374.1,5695.0,782.0,417.8,80.25,26.195,242.98,210.4,26.37,43.34,768.0,643.9,165000.0,0.04025,2482.4
2019-07-02,10.526,100.9,85.18,1075.0,246.65,14420.0,0.6096,4.725,45.155,3769.0,91.98,281.4,160.38,1305.4,2492.0,374.1,5848.0,806.0,417.0,80.66,26.065,241.2,207.52,26.735,43.5,769.4,648.3,165400.0,0.0405,2491.2
2019-07-03,10.901,104.6,84.32,1078.4,251.6,14432.0,0.611,4.77,45.06,3785.0,92.7,282.95,157.68,1299.2,2481.0,371.8,6029.0,812.6,420.0,79.19,26.02,241.51,208.0,26.8,43.445,780.0,664.5,166850.0,0.040585,2505.4
2019-07-04,11.52,110.6,87.0,1065.0,255.35,14280.0,0.62,4.758,44.075,3833.0,94.3,282.85,157.3,1310.0,2485.0,371.6,6108.5,814.7,422.55,79.15,26.495,242.82,208.82,26.85,43.56,760.5,656.1,168650.0,0.041395,2494.8
2019-07-05,11.4,110.0,86.9,1051.8,250.89,14450.0,0.6215,4.663,44.625,3832.5,95.3,284.95,156.82,1308.4,2482.0,378.0,6200.0,819.4,418.65,79.37,27.025,242.83,208.0,26.8,43.43,762.7,651.4,169600.0,0.041355,2481.4
2019-07-08,11.621,108.5,87.1,1066.0,248.51,14366.0,0.5917,4.572,44.76,3935.0,96.42,268.6,158.52,1309.2,2501.0,374.3,6225.0,827.0,419.25,79.7,27.24,243.3,208.3,26.92,43.495,760.9,646.9,171500.0,0.04255,2465.0
2019-07-09,11.59,106.94,86.0,1071.4,250.17,14292.0,0.5846,4.5705,44.5,3930.0,95.32,270.95,157.6,1322.0,2436.0,375.8,6209.0,799.7,420.95,79.4,27.0,242.74,208.23,27.2,43.48,753.6,635.0,172300.0,0.04313,2478.0
2019-07-10,11.9,108.62,84.63,1079.4,250.21,14270.0,0.582,4.652,44.67,3911.0,95.0,269.0,155.64,1320.0,2403.0,375.4,6293.0,769.6,423.25,79.5,27.295,243.76,209.4,27.145,43.1,748.0,630.5,168350.0,0.04393,2500.2
2019-07-11,11.9,107.82,82.52,1054.2,247.2,14146.0,0.5665,4.5835,44.63,3860.0,94.9,266.9,152.5,1317.0,2360.0,376.9,6225.0,768.9,418.4,79.99,26.975,241.3,207.54,26.705,41.81,741.3,623.8,166850.0,0.044,2495.0
2019-07-12,11.83,109.08,79.5,1044.4,245.5,14194.0,0.585,4.5495,44.42,3863.5,93.97,268.55,151.92,1288.8,2388.0,375.6,6316.0,768.0,419.25,79.76,26.84,237.02,205.65,26.79,42.56,726.9,619.3,166200.0,0.044,2573.0
2019-07-15,11.901,108.5,80.12,1043.6,240.3,14266.0,0.5896,4.641,44.17,3878.5,95.18,268.3,154.1,1274.2,2407.0,379.0,6300.0,773.0,418.4,80.72,26.72,235.27,205.01,26.57,42.04,717.5,611.1,168950.0,0.04399,2546.4
2019-07-16,11.571,107.7,79.96,1049.4,238.01,14440.0,0.5779,4.545,43.775,3867.0,93.45,266.8,156.0,1280.0,2396.0,380.9,6371.5,775.7,420.4,80.19,26.815,234.75,204.09,26.83,41.95,730.0,625.8,167500.0,0.04301,2542.6
2019-07-17,11.624,108.2,79.6,1054.6,220.19,14480.0,0.5756,4.551,44.11,3869.5,92.73,264.1,156.38,1309.8,2360.0,383.9,6385.0,777.0,421.1,80.85,26.775,234.63,204.24,26.405,34.545,741.0,627.0,165200.0,0.042445,2509.2
2019-07-18,11.66,107.54,79.46,1063.8,218.3,14770.0,0.5748,4.566,44.055,3845.5,92.99,261.8,155.96,1290.4,2358.0,383.7,6413.0,779.1,417.0,82.75,27.02,234.78,204.05,26.265,33.575,738.0,625.9,160000.0,0.04218,2489.8
2019-07-19,11.82,108.02,78.7,1043.4,216.0,14902.0,0.5652,4.538,44.485,3820.0,93.06,262.4,155.54,1292.2,2364.0,379.6,6472.0,785.1,420.45,84.11,27.915,232.85,203.9,26.385,32.5,744.0,636.0,159200.0,0.0424,2518.0
2019-07-22,11.73,108.2,78.13,1056.0,217.12,14652.0,0.5529,4.465,44.76,3751.0,92.22,262.7,155.7,1297.0,2374.0,379.3,6476.0,790.0,420.45,82.25,28.0,230.35,202.7,25.995,31.2,733.6,633.6,158000.0,0.043405,2486.0
2019-07-23,11.716,108.1,79.25,1051.0,217.39,14668.0,0.5575,4.554,44.58,3807.0,91.51,265.45,156.14,1297.2,2387.0,382.2,6400.0,783.0,428.0,83.32,27.84,232.48,202.56,26.63,31.28,747.9,639.1,159500.0,0.04323,2482.8
2019-07-24,11.699,106.78,80.76,1033.8,212.0,14648.0,0.57,4.58,44.145,3800.0,90.0,265.5,154.48,1307.0,2383.0,383.2,6416.0,794.0,427.6,82.65,28.425,230.65,200.96,26.63,31.12,741.3,642.9,159000.0,0.04295,2507.0
2019-07-25,11.695,107.5,81.3,1038.8,219.0,14590.0,0.5807,4.6205,44.0,3793.5,92.0,265.1,154.18,1322.4,2380.0,387.0,6490.0,803.0,428.95,83.1,29.0,232.9,203.46,26.6,31.22,740.5,644.0,159500.0,0.04315,2461.6
2019-07-26,11.714,107.58,81.89,1026.8,234.23,14392.0,0.5696,4.5055,43.51,3780.0,91.14,266.0,151.8,1336.8,2367.0,387.2,6412.5,787.0,423.5,81.91,29.1,230.55,202.29,26.105,30.79,734.6,649.9,156700.0,0.0427,2520.0
2019-07-29,11.887,107.3,82.0,1029.0,236.73,14416.0,0.5695,4.5435,43.35,3784.5,91.95,264.8,151.48,1339.4,2366.0,396.7,6467.5,779.6,421.9,83.4,29.37,232.8,203.9,26.725,31.795,738.1,675.0,157400.0,0.04281,2441.0
2019-07-30,11.875,106.72,81.62,1024.0,237.1,14510.0,0.5702,4.5445,43.125,3782.5,93.31,267.2,150.48,1325.0,2376.0,396.2,6500.0,779.2,420.45,82.89,29.4,236.0,204.8,26.91,31.3,737.5,663.0,158000.0,0.0428,2480.4
2019-07-31,12.088,106.94,81.5,1028.8,236.9,14646.0,0.5656,4.4715,42.88,3785.0,93.16,265.0,150.9,1319.6,2377.0,395.0,6460.0,770.3,421.95,82.46,28.935,233.49,202.9,27.06,31.14,743.2,674.1,157700.0,0.0425,2490.0
2019-08-01,12.129,107.7,80.53,1019.0,234.28,14448.0,0.5618,4.5,42.3,3759.0,92.49,263.85,149.82,1328.0,2385.0,393.6,6431.0,764.2,419.4,82.85,29.12,229.5,199.7,27.08,31.68,755.0,665.0,155750.0,0.042535,2550.6
2019-08-02,11.78,106.62,79.0,1000.4,227.91,14320.0,0.5619,4.3365,40.34,3690.0,92.4,261.75,147.22,1294.0,2406.0,393.9,6510.0,782.4,411.75,82.3,28.95,220.81,194.56,26.81,32.0,732.2,672.8,156200.0,0.042015,2470.0
2019-08-05,11.746,103.5,77.75,992.0,223.61,14192.0,0.5572,4.17,40.055,3581.0,93.5,257.8,145.54,1288.2,2395.0,404.0,6844.5,785.3,406.3,81.91,28.27,222.24,194.2,26.335,31.395,716.4,661.3,155000.0,0.041545,2369.6
2019-08-06,11.8,104.7,77.51,989.0,226.76,14482.0,0.552,4.191,40.445,3594.0,94.9,260.0,144.8,1303.2,2434.0,397.2,6791.5,805.3,412.0,82.4,28.515,226.01,197.23,26.0,31.74,740.0,663.7,156950.0,0.0416,2413.0
2019-08-07,11.87,105.28,77.17,987.2,227.67,14700.0,0.5497,4.152,39.8,3532.5,95.4,259.35,144.88,1304.8,2438.0,388.4,6944.0,832.8,406.55,82.06,28.615,222.25,195.2,26.07,31.75,727.8,660.0,155700.0,0.04085,2428.8
2019-08-08,11.934,108.88,75.5,989.2,231.21,15084.0,0.552,4.2415,40.205,3582.5,95.5,260.0,144.58,1318.0,2484.0,384.2,6897.5,829.2,406.6,81.84,29.05,223.93,196.9,26.1,31.71,738.7,661.0,154700.0,0.041,2413.2
2019-08-09,11.805,108.8,75.0,970.6,229.96,14800.0,0.55,4.217,40.33,3545.0,94.9,258.75,142.46,1288.6,2510.0,381.8,7010.0,835.4,404.6,81.57,27.3,220.67,194.83,26.245,31.78,737.3,658.0,154950.0,0.0406,2405.0
2019-08-12,11.804,110.5,75.11,969.6,230.24,15024.0,0.5485,4.2575,40.09,3559.0,94.8,259.3,143.5,1273.0,2500.0,382.1,7090.0,853.1,402.4,81.59,26.9,222.3,195.33,26.645,31.97,738.6,652.0,157500.0,0.0406,2410.0
2019-08-13,11.514,110.36,72.73,954.0,229.87,14858.0,0.5448,4.26,39.0,3585.5,94.8,258.25,141.8,1278.4,2482.0,378.1,7024.0,832.0,405.3,81.57,26.61,223.18,195.2,26.595,31.9,729.0,649.0,155650.0,0.04022,2428.0
2019-08-14,11.0,110.86,70.7,947.4,227.1,14804.0,0.54,4.15,39.485,3605.0,94.0,257.5,141.38,1255.8,2506.0,379.2,7194.0,850.0,400.15,81.32,25.745,217.11,191.26,26.1,31.735,709.4,642.3,152100.0,0.03901,2374.0
2019-08-15,10.802,112.3,71.15,943.0,227.15,14924.0,0.5445,4.156,38.22,3586.0,93.16,256.5,139.34,1237.8,2514.0,377.7,7254.0,864.0,404.25,81.79,25.39,214.59,188.71,25.8,32.345,702.5,632.0,152100.0,0.03863,2365.4
2019-08-16,10.5,110.4,71.65,928.4,224.71,14652.0,0.5445,4.116,38.375,3601.0,91.83,254.0,138.3,1250.0,2521.0,376.1,7130.0,864.0,404.75,82.0,25.41,215.05,188.0,25.8,31.89,705.0,615.0,150950.0,0.0381,2394.0
2019-08-19,10.8,109.4,71.75,946.0,226.8,14758.0,0.5385,4.131,38.31,3633.0,92.6,256.05,139.9,1248.0,2515.0,382.4,7200.0,872.0,404.0,81.53,25.71,217.4,190.29,25.875,32.0,712.8,622.9,149150.0,0.038365,2424.0
2019-08-20,10.867,109.24,70.55,957.4,231.54,15150.0,0.541,4.09,38.12,3584.0,91.5,255.25,140.0,1275.6,2485.0,381.4,7314.0,889.7,407.9,81.99,26.125,216.0,189.66,26.055,31.9,721.1,625.9,149050.0,0.03932,2438.4
2019-08-21,11.165,111.3,71.11,954.2,231.22,15120.0,0.5469,4.095,38.435,3571.0,91.9,256.25,141.24,1276.2,2440.0,384.6,7244.0,880.1,410.4,81.19,26.52,218.62,190.5,25.845,31.465,718.6,625.0,149000.0,0.03933,2421.2
2019-08-22,11.4,110.0,71.1,944.0,232.06,15460.0,0.546,4.0615,38.77,3535.0,92.65,256.85,140.76,1280.8,2427.0,382.7,7236.0,886.0,406.0,81.0,26.295,219.5,192.57,25.55,31.46,717.6,625.9,146000.0,0.03857,2399.0
2019-08-23,11.186,108.56,71.4,946.0,229.35,15382.0,0.5391,4.0795,38.9,3520.5,93.5,256.35,142.4,1272.6,2425.0,384.3,7280.0,895.0,405.6,81.0,26.415,219.5,191.1,25.625,31.3,718.1,630.0,146000.0,0.038105,2391.0
2019-08-26,11.29,109.38,71.1,947.0,228.9,15340.0,0.539,4.05,38.95,3529.5,93.3,262.0,142.14,1284.0,2480.0,381.7,7485.0,915.0,405.7,81.0,26.07,218.5,191.14,25.515,31.27,716.9,629.6,150300.0,0.03806,2394.4
2019-08-27,11.448,109.02,71.81,953.0,227.0,15386.0,0.5347,4.1915,39.675,3525.5,94.33,261.05,143.26,1258.8,2462.0,380.0,7574.0,969.6,406.5,81.24,26.04,217.89,191.0,26.095,31.77,720.0,629.0,151000.0,0.03838,2429.8
